"","InvoiceNo","InvoiceDate","Country","location","CustomerId"
"59521",541292,"2011-01-17T13:30:00Z","United Kingdom","",1
"59542",541293,"2011-01-17T13:39:00Z","United Kingdom","",1
"59577",541294,"2011-01-17T13:59:00Z","United Kingdom","",1
"59583",541302,"2011-01-17T14:18:00Z","United Kingdom","",1
"59602",541316,"2011-01-17T14:27:00Z","United Kingdom","",1
"59608",541357,"2011-01-17T14:40:00Z","United Kingdom","",1
"59616",541362,"2011-01-17T14:49:00Z","United Kingdom","",1
"59633",541370,"2011-01-17T14:51:00Z","United Kingdom","",1
"59650",541371,"2011-01-17T14:51:00Z","United Kingdom","",1
"59684",541391,"2011-01-17T15:05:00Z","United Kingdom","",1
"59685",541400,"2011-01-17T15:11:00Z","United Kingdom","",1
"59687",541405,"2011-01-17T15:17:00Z","France","",1
"59708",541406,"2011-01-17T15:19:00Z","United Kingdom","",1
"59770",541407,"2011-01-17T15:31:00Z","United Kingdom","",1
"59771",541408,"2011-01-17T15:42:00Z","United Kingdom","",1
"59783",541409,"2011-01-17T15:50:00Z","United Kingdom","",1
"59787",541410,"2011-01-17T16:06:00Z","United Kingdom","",1
"59838",541411,"2011-01-17T16:07:00Z","United Kingdom","",1
"59839",541412,"2011-01-17T16:08:00Z","United Kingdom","",1
"59840",541413,"2011-01-17T16:14:00Z","United Kingdom","",1
"59868",541414,"2011-01-17T16:14:00Z","United Kingdom","",1
"59911",541415,"2011-01-17T16:20:00Z","United Kingdom","",1
"59914",541417,"2011-01-17T16:23:00Z","United Kingdom","",1
"59956",541416,"2011-01-17T16:23:00Z","United Kingdom","",1
"59957",541418,"2011-01-17T16:45:00Z","United Kingdom","",1
"59958",541420,"2011-01-17T17:08:00Z","United Kingdom","",1
"59959",541421,"2011-01-17T17:44:00Z","United Kingdom","",1
"60414",541422,"2011-01-17T17:48:00Z","United Kingdom","",1
"60792",541423,"2011-01-17T17:54:00Z","United Kingdom","",1
"61194",541424,"2011-01-17T17:57:00Z","United Kingdom","",1
"61549",541425,"2011-01-18T08:43:00Z","United Kingdom","",1
"61550",541426,"2011-01-18T08:44:00Z","United Kingdom","",1
"61551",541427,"2011-01-18T08:46:00Z","United Kingdom","",1
"61557",541428,"2011-01-18T08:53:00Z","United Kingdom","",1
"61565",541429,"2011-01-18T09:44:00Z","United Kingdom","",1
"61584",541430,"2011-01-18T09:50:00Z","Portugal","",1
"61620",541431,"2011-01-18T10:01:00Z","United Kingdom","",1
"61621",541432,"2011-01-18T10:15:00Z","United Kingdom","",1
"61625",541433,"2011-01-18T10:17:00Z","United Kingdom","",1
"61626",541434,"2011-01-18T10:22:00Z","EIRE","",1
"61636",541435,"2011-01-18T10:28:00Z","United Kingdom","",1
"61648",541436,"2011-01-18T10:41:00Z","United Kingdom","",1
"61653",541439,"2011-01-18T10:58:00Z","United Kingdom","",1
"61658",541473,"2011-01-18T11:30:00Z","United Kingdom","",1
"61666",541474,"2011-01-18T11:51:00Z","United Kingdom","",1
"61670",541479,"2011-01-18T11:54:00Z","United Kingdom","",1
"61677",541480,"2011-01-18T12:05:00Z","Germany","",1
"61687",541481,"2011-01-18T12:09:00Z","United Kingdom","",1
"61703",541482,"2011-01-18T12:32:00Z","United Kingdom","",1
"61704",541483,"2011-01-18T12:40:00Z","United Kingdom","",1
"61711",541484,"2011-01-18T12:46:00Z","United Kingdom","",1
"61723",541485,"2011-01-18T13:05:00Z","United Kingdom","",1
"61822",541486,"2011-01-18T13:15:00Z","United Kingdom","",1
"61839",541487,"2011-01-18T13:19:00Z","United Kingdom","",1
"61840",541488,"2011-01-18T13:34:00Z","United Kingdom","",1
"61853",541489,"2011-01-18T13:38:00Z","United Kingdom","",1
"61921",541490,"2011-01-18T13:40:00Z","United Kingdom","",1
"61925",541491,"2011-01-18T14:04:00Z","Spain","",1
"61954",541492,"2011-01-18T14:24:00Z","United Kingdom","",1
"61962",541493,"2011-01-18T14:29:00Z","United Kingdom","",1
"62039",541494,"2011-01-18T14:38:00Z","United Kingdom","",1
"62047",541495,"2011-01-18T14:59:00Z","United Kingdom","",1
"62085",541496,"2011-01-18T15:00:00Z","United Kingdom","",1
"62121",541497,"2011-01-18T15:19:00Z","United Kingdom","",1
"62461",541498,"2011-01-18T15:21:00Z","United Kingdom","",1
"62462",541499,"2011-01-18T15:23:00Z","United Kingdom","",1
"62465",541500,"2011-01-18T15:25:00Z","United Kingdom","",1
"62479",541501,"2011-01-18T15:26:00Z","United Kingdom","",1
"62480",541502,"2011-01-18T15:30:00Z","United Kingdom","",1
"62481",541503,"2011-01-18T15:31:00Z","United Kingdom","",1
"62482",541504,"2011-01-18T15:37:00Z","United Kingdom","",1
"62509",541505,"2011-01-18T15:58:00Z","United Kingdom","",1
"62510",541506,"2011-01-18T16:05:00Z","United Kingdom","",1
"62549",541507,"2011-01-18T16:05:00Z","United Kingdom","",1
"62575",541508,"2011-01-18T16:06:00Z","United Kingdom","",1
"62629",541509,"2011-01-18T16:31:00Z","United Kingdom","",1
"62668",541510,"2011-01-18T16:39:00Z","United Kingdom","",1
"62692",541511,"2011-01-18T16:45:00Z","United Kingdom","",1
"62712",541513,"2011-01-18T16:52:00Z","United Kingdom","",1
"62713",541512,"2011-01-18T16:52:00Z","United Kingdom","",1
"62714",541516,"2011-01-18T17:34:00Z","United Kingdom","",1
"62996",541517,"2011-01-19T08:34:00Z","Germany","",1
"62999",541518,"2011-01-19T09:05:00Z","Switzerland","",1
"63100",541519,"2011-01-19T09:11:00Z","United Kingdom","",1
"63101",541520,"2011-01-19T09:13:00Z","Australia","",1
"63114",541521,"2011-01-19T09:45:00Z","United Kingdom","",1
"63121",541522,"2011-01-19T09:54:00Z","United Kingdom","",1
"63139",541523,"2011-01-19T10:09:00Z","United Kingdom","",1
"63165",541524,"2011-01-19T10:49:00Z","United Kingdom","",1
"63202",541525,"2011-01-19T10:51:00Z","United Kingdom","",1
"63203",541530,"2011-01-19T10:56:00Z","United Kingdom","",1
"63238",541552,"2011-01-19T11:15:00Z","United Kingdom","",1
"63279",541564,"2011-01-19T11:38:00Z","United Kingdom","",1
"63324",541565,"2011-01-19T11:48:00Z","United Kingdom","",1
"63343",541566,"2011-01-19T11:50:00Z","United Kingdom","",1
"63373",541567,"2011-01-19T11:51:00Z","France","",1
"63404",541568,"2011-01-19T12:07:00Z","United Kingdom","",1
"63414",541569,"2011-01-19T12:14:00Z","Switzerland","",1
"63439",541570,"2011-01-19T12:34:00Z","Netherlands","",1
"63472",541571,"2011-01-19T12:38:00Z","United Kingdom","",1
"63496",541572,"2011-01-19T12:39:00Z","United Kingdom","",1
"63498",541573,"2011-01-19T12:47:00Z","United Kingdom","",1
"63499",541574,"2011-01-19T12:52:00Z","United Kingdom","",1
"63515",541575,"2011-01-19T13:21:00Z","United Kingdom","",1
"63548",541576,"2011-01-19T13:32:00Z","Spain","",1
"63571",541584,"2011-01-19T14:12:00Z","United Kingdom","",1
"63611",541585,"2011-01-19T14:22:00Z","United Kingdom","",1
"63625",541586,"2011-01-19T14:36:00Z","Belgium","",1
"63626",541587,"2011-01-19T14:39:00Z","United Kingdom","",1
"63640",541588,"2011-01-19T14:43:00Z","United Kingdom","",1
"63671",541589,"2011-01-19T14:44:00Z","United Kingdom","",1
"63672",541590,"2011-01-19T14:50:00Z","United Kingdom","",1
"63699",541591,"2011-01-19T14:52:00Z","United Kingdom","",1
"63716",541592,"2011-01-19T15:08:00Z","United Kingdom","",1
"64131",541593,"2011-01-19T15:20:00Z","United Kingdom","",1
"64177",541594,"2011-01-19T15:30:00Z","United Kingdom","",1
"64192",541595,"2011-01-19T16:08:00Z","United Kingdom","",1
"64212",541596,"2011-01-19T16:18:00Z","United Kingdom","",1
"64315",541597,"2011-01-19T16:19:00Z","United Kingdom","",1
"64321",541600,"2011-01-19T16:48:00Z","United Kingdom","",1
"64322",541601,"2011-01-19T16:48:00Z","United Kingdom","",1
"64323",541602,"2011-01-19T17:17:00Z","United Kingdom","",1
"64354",541603,"2011-01-19T17:21:00Z","United Kingdom","",1
"64355",541604,"2011-01-19T17:23:00Z","United Kingdom","",1
"64412",541605,"2011-01-20T09:03:00Z","United Kingdom","",1
"64416",541606,"2011-01-20T09:25:00Z","United Kingdom","",1
"64420",541607,"2011-01-20T09:53:00Z","United Kingdom","",1
"64421",541608,"2011-01-20T09:54:00Z","Netherlands","",1
"64423",541609,"2011-01-20T10:11:00Z","United Kingdom","",1
"64428",541610,"2011-01-20T10:18:00Z","United Kingdom","",1
"64431",541611,"2011-01-20T10:18:00Z","United Kingdom","",1
"64433",541615,"2011-01-20T10:43:00Z","United Kingdom","",1
"64452",541631,"2011-01-20T10:47:00Z","France","",1
"64524",541641,"2011-01-20T11:00:00Z","United Kingdom","",1
"64526",541648,"2011-01-20T11:15:00Z","United Kingdom","",1
"64558",541649,"2011-01-20T11:39:00Z","United Kingdom","",1
"64570",541650,"2011-01-20T11:44:00Z","United Kingdom","",1
"64571",541651,"2011-01-20T11:48:00Z","United Kingdom","",1
"64572",541652,"2011-01-20T11:49:00Z","United Kingdom","",1
"64574",541653,"2011-01-20T11:50:00Z","United Kingdom","",1
"64575",541654,"2011-01-20T11:53:00Z","Spain","",1
"64576",541655,"2011-01-20T12:04:00Z","United Kingdom","",1
"64607",541656,"2011-01-20T12:07:00Z","United Kingdom","",1
"64610",541657,"2011-01-20T12:11:00Z","Australia","",1
"64614",541658,"2011-01-20T12:16:00Z","United Kingdom","",1
"64673",541659,"2011-01-20T12:16:00Z","United Kingdom","",1
"64683",541660,"2011-01-20T12:20:00Z","United Kingdom","",1
"64731",541664,"2011-01-20T12:23:00Z","United Kingdom","",1
"64742",541669,"2011-01-20T12:29:00Z","United Kingdom","",1
"64761",541670,"2011-01-20T12:34:00Z","EIRE","",1
"64782",541671,"2011-01-20T13:01:00Z","United Kingdom","",1
"64797",541672,"2011-01-20T13:02:00Z","United Kingdom","",1
"64802",541673,"2011-01-20T13:02:00Z","United Kingdom","",1
"64805",541674,"2011-01-20T13:19:00Z","United Kingdom","",1
"64806",541675,"2011-01-20T13:49:00Z","Belgium","",1
"64817",541676,"2011-01-20T14:01:00Z","United Kingdom","",1
"64850",541677,"2011-01-20T14:01:00Z","United Kingdom","",1
"64855",541678,"2011-01-20T14:13:00Z","United Kingdom","",1
"64877",541679,"2011-01-20T14:17:00Z","United Kingdom","",1
"64880",541680,"2011-01-20T14:18:00Z","United Kingdom","",1
"64896",541681,"2011-01-20T14:24:00Z","United Kingdom","",1
"64910",541682,"2011-01-20T15:00:00Z","United Kingdom","",1
"64927",541683,"2011-01-20T15:01:00Z","United Kingdom","",1
"64958",541684,"2011-01-20T15:22:00Z","United Kingdom","",1
"65064",541685,"2011-01-20T15:41:00Z","United Kingdom","",1
"65065",541686,"2011-01-20T15:42:00Z","United Kingdom","",1
"65078",541687,"2011-01-20T15:42:00Z","United Kingdom","",1
"65079",541688,"2011-01-20T16:15:00Z","France","",1
"65080",541689,"2011-01-20T16:16:00Z","United Kingdom","",1
"65081",541690,"2011-01-20T16:17:00Z","United Kingdom","",1
"65084",541691,"2011-01-20T16:22:00Z","United Kingdom","",1
"65085",541692,"2011-01-20T16:59:00Z","United Kingdom","",1
"65094",541693,"2011-01-20T17:02:00Z","United Kingdom","",1
"65100",541694,"2011-01-20T17:06:00Z","United Kingdom","",1
"65103",541695,"2011-01-20T18:01:00Z","United Kingdom","",1
"65506",541696,"2011-01-20T18:08:00Z","United Kingdom","",1
"65877",541697,"2011-01-20T18:09:00Z","United Kingdom","",1
"65878",541698,"2011-01-20T19:16:00Z","United Kingdom","",1
"65914",541699,"2011-01-21T09:03:00Z","United Kingdom","",1
"65930",541700,"2011-01-21T09:06:00Z","United Kingdom","",1
"65941",541701,"2011-01-21T09:26:00Z","United Kingdom","",1
"65944",541702,"2011-01-21T09:44:00Z","United Kingdom","",1
"65945",541703,"2011-01-21T09:52:00Z","Italy","",1
"65957",541704,"2011-01-21T10:25:00Z","United Kingdom","",1
"65958",541705,"2011-01-21T10:29:00Z","United Kingdom","",1
"65959",541706,"2011-01-21T10:35:00Z","United Kingdom","",1
"65964",541707,"2011-01-21T11:07:00Z","United Kingdom","",1
"65968",541708,"2011-01-21T11:08:00Z","United Kingdom","",1
"65969",541709,"2011-01-21T11:09:00Z","United Kingdom","",1
"65996",541710,"2011-01-21T11:17:00Z","United Kingdom","",1
"66007",541711,"2011-01-21T11:18:00Z","Netherlands","",1
"66113",541712,"2011-01-21T11:19:00Z","United Kingdom","",1
"66143",541732,"2011-01-21T11:34:00Z","United Kingdom","",1
"66147",541735,"2011-01-21T11:35:00Z","Germany","",1
"66153",541756,"2011-01-21T11:42:00Z","Finland","",1
"66158",541782,"2011-01-21T11:50:00Z","United Kingdom","",1
"66159",541779,"2011-01-21T11:50:00Z","United Kingdom","",1
"66162",541783,"2011-01-21T11:55:00Z","United Kingdom","",1
"66197",541784,"2011-01-21T12:37:00Z","United Kingdom","",1
"66249",541785,"2011-01-21T12:40:00Z","United Kingdom","",1
"66253",541786,"2011-01-21T12:54:00Z","United Kingdom","",1
"66254",541787,"2011-01-21T12:56:00Z","United Kingdom","",1
"66255",541788,"2011-01-21T13:05:00Z","United Kingdom","",1
"66270",541789,"2011-01-21T13:07:00Z","United Kingdom","",1
"66363",541791,"2011-01-21T13:07:00Z","United Kingdom","",1
"66368",541790,"2011-01-21T13:07:00Z","United Kingdom","",1
"66371",541792,"2011-01-21T13:09:00Z","United Kingdom","",1
"66385",541793,"2011-01-21T13:13:00Z","United Kingdom","",1
"66404",541794,"2011-01-21T13:21:00Z","United Kingdom","",1
"66430",541795,"2011-01-21T13:47:00Z","United Kingdom","",1
"66457",541796,"2011-01-21T13:55:00Z","United Kingdom","",1
"66476",541797,"2011-01-21T14:04:00Z","United Kingdom","",1
"66482",541798,"2011-01-21T14:17:00Z","United Kingdom","",1
"66498",541799,"2011-01-21T14:21:00Z","United Kingdom","",1
"66500",541800,"2011-01-21T14:38:00Z","United Kingdom","",1
"66510",541801,"2011-01-21T14:39:00Z","United Kingdom","",1
"66519",541802,"2011-01-21T14:45:00Z","United Kingdom","",1
"66520",541808,"2011-01-21T14:51:00Z","United Kingdom","",1
"66521",541809,"2011-01-21T14:58:00Z","United Kingdom","",1
"66612",541810,"2011-01-21T15:00:00Z","United Kingdom","",1
"66660",541811,"2011-01-21T15:01:00Z","United Kingdom","",1
"66718",541812,"2011-01-21T15:25:00Z","United Kingdom","",1
"66721",541813,"2011-01-21T15:36:00Z","United Kingdom","",1
"66742",541814,"2011-01-21T15:41:00Z","United Kingdom","",1
"66748",541815,"2011-01-21T15:45:00Z","United Kingdom","",1
"66750",541816,"2011-01-21T15:56:00Z","United Kingdom","",1
"66823",541817,"2011-01-21T16:11:00Z","United Kingdom","",1
"66824",541818,"2011-01-21T16:34:00Z","United Kingdom","",1
"66825",541821,"2011-01-21T16:41:00Z","United Kingdom","",1
"66830",541822,"2011-01-21T16:53:00Z","United Kingdom","",1
"66834",541823,"2011-01-21T16:55:00Z","United Kingdom","",1
"66835",541824,"2011-01-21T16:58:00Z","United Kingdom","",1
"66836",541825,"2011-01-21T17:01:00Z","France","",1
"66839",541826,"2011-01-21T17:04:00Z","United Kingdom","",1
"66842",541827,"2011-01-21T17:05:00Z","United Kingdom","",1
"67271",541828,"2011-01-21T17:06:00Z","United Kingdom","",1
"67273",541829,"2011-01-21T17:08:00Z","United Kingdom","",1
"67275",541830,"2011-01-21T17:09:00Z","United Kingdom","",1
"67493",541831,"2011-01-21T17:12:00Z","United Kingdom","",1
"67494",541832,"2011-01-21T17:14:00Z","United Kingdom","",1
"67506",541833,"2011-01-21T17:18:00Z","United Kingdom","",1
"67507",541834,"2011-01-21T17:24:00Z","United Kingdom","",1
"67508",541835,"2011-01-23T10:15:00Z","United Kingdom","",1
"67517",541836,"2011-01-23T10:29:00Z","United Kingdom","",1
"67521",541837,"2011-01-23T10:32:00Z","United Kingdom","",1
"67531",541838,"2011-01-23T10:43:00Z","United Kingdom","",1
"67571",541839,"2011-01-23T11:15:00Z","United Kingdom","",1
"67605",541840,"2011-01-23T11:48:00Z","United Kingdom","",1
"67606",541841,"2011-01-23T11:53:00Z","United Kingdom","",1
"67617",541842,"2011-01-23T12:07:00Z","United Kingdom","",1
"67645",541843,"2011-01-23T12:08:00Z","United Kingdom","",1
"67707",541844,"2011-01-23T12:19:00Z","United Kingdom","",1
"67755",541845,"2011-01-23T12:41:00Z","United Kingdom","",1
"67796",541846,"2011-01-23T12:43:00Z","United Kingdom","",1
"67813",541847,"2011-01-23T13:25:00Z","United Kingdom","",1
"67864",541848,"2011-01-23T13:31:00Z","United Kingdom","",1
"67967",541849,"2011-01-23T13:33:00Z","United Kingdom","",1
"68016",541850,"2011-01-23T13:58:00Z","United Kingdom","",1
"68056",541851,"2011-01-23T14:20:00Z","United Kingdom","",1
"68073",541852,"2011-01-23T14:21:00Z","United Kingdom","",1
"68074",541853,"2011-01-23T14:29:00Z","United Kingdom","",1
"68082",541854,"2011-01-23T14:58:00Z","United Kingdom","",1
"68127",541855,"2011-01-23T14:59:00Z","United Kingdom","",1
"68222",541856,"2011-01-23T15:16:00Z","United Kingdom","",1
"68266",541857,"2011-01-23T15:17:00Z","France","",1
"68278",541858,"2011-01-23T15:34:00Z","United Kingdom","",1
"68292",541859,"2011-01-23T15:34:00Z","United Kingdom","",1
"68320",541860,"2011-01-23T15:45:00Z","United Kingdom","",1
"68326",541861,"2011-01-23T15:48:00Z","United Kingdom","",1
"68327",541862,"2011-01-23T16:02:00Z","United Kingdom","",1
"68351",541863,"2011-01-23T16:08:00Z","United Kingdom","",1
"68368",541864,"2011-01-23T16:17:00Z","United Kingdom","",1
"68387",541865,"2011-01-24T08:20:00Z","United Kingdom","",1
"68388",541866,"2011-01-24T09:25:00Z","United Kingdom","",1
"68414",541867,"2011-01-24T09:28:00Z","United Kingdom","",1
"68419",541868,"2011-01-24T09:30:00Z","United Kingdom","",1
"68424",541869,"2011-01-24T09:35:00Z","United Kingdom","",1
"68520",541870,"2011-01-24T09:39:00Z","United Kingdom","",1
"68604",541871,"2011-01-24T09:41:00Z","United Kingdom","",1
"68713",541872,"2011-01-24T09:52:00Z","United Kingdom","",1
"68762",541873,"2011-01-24T09:52:00Z","United Kingdom","",1
"68770",541874,"2011-01-24T10:01:00Z","United Kingdom","",1
"68780",541875,"2011-01-24T10:01:00Z","United Kingdom","",1
"68799",541876,"2011-01-24T10:05:00Z","United Kingdom","",1
"68805",541877,"2011-01-24T10:12:00Z","Germany","",1
"68825",541878,"2011-01-24T10:28:00Z","United Kingdom","",1
"68872",541879,"2011-01-24T10:31:00Z","United Kingdom","",1
"68904",541880,"2011-01-24T10:38:00Z","United Kingdom","",1
"68917",541881,"2011-01-24T10:43:00Z","United Kingdom","",1
"68921",541882,"2011-01-24T10:54:00Z","United Kingdom","",1
"68922",541883,"2011-01-24T10:56:00Z","United Kingdom","",1
"68942",541884,"2011-01-24T11:12:00Z","United Kingdom","",1
"68948",541885,"2011-01-24T11:14:00Z","United Kingdom","",1
"68949",541886,"2011-01-24T11:21:00Z","United Kingdom","",1
"68976",541897,"2011-01-24T11:30:00Z","United Kingdom","",1
"68977",541903,"2011-01-24T11:31:00Z","United Kingdom","",1
"68978",541916,"2011-01-24T11:34:00Z","United Kingdom","",1
"68986",541919,"2011-01-24T11:35:00Z","United Kingdom","",1
"69008",541932,"2011-01-24T11:39:00Z","Greece","",1
"69040",541946,"2011-01-24T11:50:00Z","United Kingdom","",1
"69058",541947,"2011-01-24T11:56:00Z","United Kingdom","",1
"69073",541948,"2011-01-24T12:00:00Z","United Kingdom","",1
"69090",541949,"2011-01-24T12:08:00Z","United Kingdom","",1
"69108",541950,"2011-01-24T12:13:00Z","United Kingdom","",1
"69127",541959,"2011-01-24T12:35:00Z","United Kingdom","",1
"69128",541960,"2011-01-24T12:44:00Z","United Kingdom","",1
"69132",541962,"2011-01-24T12:58:00Z","Germany","",1
"69141",541961,"2011-01-24T12:58:00Z","United Kingdom","",1
"69143",541963,"2011-01-24T13:06:00Z","United Kingdom","",1
"69154",541964,"2011-01-24T13:13:00Z","United Kingdom","",1
"69155",541965,"2011-01-24T13:27:00Z","Germany","",1
"69208",541966,"2011-01-24T13:35:00Z","United Kingdom","",1
"69216",541967,"2011-01-24T13:35:00Z","United Kingdom","",1
"69217",541968,"2011-01-24T13:37:00Z","United Kingdom","",1
"69232",541969,"2011-01-24T13:46:00Z","United Kingdom","",1
"69387",541970,"2011-01-24T13:48:00Z","United Kingdom","",1
"69431",541971,"2011-01-24T13:48:00Z","United Kingdom","",1
"69558",541972,"2011-01-24T13:58:00Z","United Kingdom","",1
"69585",541973,"2011-01-24T14:01:00Z","United Kingdom","",1
"69599",541974,"2011-01-24T14:16:00Z","United Kingdom","",1
"69624",541975,"2011-01-24T14:24:00Z","Hong Kong","",1
"69681",541976,"2011-01-24T14:39:00Z","United Kingdom","",1
"69686",541977,"2011-01-24T14:44:00Z","United Kingdom","",1
"69704",541978,"2011-01-24T14:46:00Z","United Kingdom","",1
"69708",541979,"2011-01-24T14:54:00Z","EIRE","",1
"69723",541980,"2011-01-24T15:09:00Z","Spain","",1
"69734",541981,"2011-01-24T15:32:00Z","France","",1
"69743",541982,"2011-01-24T15:44:00Z","United Kingdom","",1
"69746",541983,"2011-01-24T15:47:00Z","United Kingdom","",1
"69747",541984,"2011-01-24T15:48:00Z","United Kingdom","",1
"69755",541985,"2011-01-24T15:52:00Z","United Kingdom","",1
"69785",541986,"2011-01-24T15:59:00Z","United Kingdom","",1
"69805",541987,"2011-01-24T16:05:00Z","United Kingdom","",1
"69872",541988,"2011-01-25T08:03:00Z","United Kingdom","",1
"69877",541989,"2011-01-25T08:21:00Z","United Kingdom","",1
"69900",541990,"2011-01-25T09:01:00Z","United Kingdom","",1
"69911",541991,"2011-01-25T09:11:00Z","Belgium","",1
"69927",541992,"2011-01-25T09:31:00Z","United Kingdom","",1
"69930",541993,"2011-01-25T09:37:00Z","United Kingdom","",1
"69988",541994,"2011-01-25T09:49:00Z","United Kingdom","",1
"69989",541995,"2011-01-25T09:58:00Z","United Kingdom","",1
"70008",541996,"2011-01-25T10:20:00Z","United Kingdom","",1
"70025",541997,"2011-01-25T10:38:00Z","United Kingdom","",1
"70052",541998,"2011-01-25T10:42:00Z","Finland","",1
"70058",541999,"2011-01-25T10:45:00Z","United Kingdom","",1
"70233",542000,"2011-01-25T10:49:00Z","United Kingdom","",1
"70272",542001,"2011-01-25T10:56:00Z","United Kingdom","",1
"70297",542002,"2011-01-25T10:57:00Z","United Kingdom","",1
"70315",542003,"2011-01-25T11:07:00Z","United Kingdom","",1
"70340",542004,"2011-01-25T11:08:00Z","United Kingdom","",1
"70344",542005,"2011-01-25T11:18:00Z","United Kingdom","",1
"70355",542006,"2011-01-25T11:20:00Z","United Kingdom","",1
"70383",542025,"2011-01-25T11:41:00Z","United Kingdom","",1
"70389",542026,"2011-01-25T11:41:00Z","United Kingdom","",1
"70398",542032,"2011-01-25T11:45:00Z","United Kingdom","",1
"70399",542038,"2011-01-25T11:47:00Z","United Kingdom","",1
"70400",542057,"2011-01-25T11:57:00Z","United Kingdom","",1
"70435",542058,"2011-01-25T11:59:00Z","United Kingdom","",1
"70458",542059,"2011-01-25T11:59:00Z","United Kingdom","",1
"70465",542060,"2011-01-25T12:01:00Z","United Kingdom","",1
"70472",542065,"2011-01-25T12:03:00Z","United Kingdom","",1
"70483",542078,"2011-01-25T12:11:00Z","United Kingdom","",1
"70485",542079,"2011-01-25T12:15:00Z","United Kingdom","",1
"70488",542080,"2011-01-25T12:16:00Z","Germany","",1
"70541",542081,"2011-01-25T12:21:00Z","United Kingdom","",1
"70543",542082,"2011-01-25T12:25:00Z","United Kingdom","",1
"70544",542083,"2011-01-25T12:26:00Z","United Kingdom","",1
"70556",542084,"2011-01-25T12:31:00Z","United Kingdom","",1
"70577",542085,"2011-01-25T12:33:00Z","United Kingdom","",1
"70605",542086,"2011-01-25T12:34:00Z","United Kingdom","",1
"70606",542087,"2011-01-25T12:35:00Z","United Kingdom","",1
"70629",542088,"2011-01-25T12:36:00Z","France","",1
"70630",542090,"2011-01-25T12:39:00Z","United Kingdom","",1
"70651",542089,"2011-01-25T12:39:00Z","France","",1
"70653",542091,"2011-01-25T12:41:00Z","United Kingdom","",1
"70656",542092,"2011-01-25T12:45:00Z","United Kingdom","",1
"70662",542093,"2011-01-25T12:46:00Z","United Kingdom","",1
"70678",542094,"2011-01-25T12:47:00Z","United Kingdom","",1
"70680",542095,"2011-01-25T12:49:00Z","United Kingdom","",1
"70681",542096,"2011-01-25T12:52:00Z","United Kingdom","",1
"70705",542097,"2011-01-25T12:52:00Z","United Kingdom","",1
"70706",542098,"2011-01-25T13:04:00Z","United Kingdom","",1
"70714",542099,"2011-01-25T13:10:00Z","United Kingdom","",1
"70715",542100,"2011-01-25T13:15:00Z","United Kingdom","",1
"70756",542101,"2011-01-25T13:15:00Z","Germany","",1
"70759",542102,"2011-01-25T13:26:00Z","Singapore","",1
"70815",542103,"2011-01-25T13:26:00Z","United Kingdom","",1
"70867",542104,"2011-01-25T13:26:00Z","United Kingdom","",1
"70869",542105,"2011-01-25T13:35:00Z","United Kingdom","",1
"70903",542106,"2011-01-25T13:37:00Z","Germany","",1
"70914",542107,"2011-01-25T13:38:00Z","United Kingdom","",1
"71051",542108,"2011-01-25T13:43:00Z","United Kingdom","",1
"71057",542109,"2011-01-25T13:44:00Z","United Kingdom","",1
"71146",542110,"2011-01-25T13:46:00Z","United Kingdom","",1
"71162",542111,"2011-01-25T13:55:00Z","United Kingdom","",1
"71178",542112,"2011-01-25T13:55:00Z","United Kingdom","",1
"71254",542113,"2011-01-25T13:55:00Z","United Kingdom","",1
"71261",542114,"2011-01-25T14:00:00Z","United Kingdom","",1
"71282",542115,"2011-01-25T14:01:00Z","United Kingdom","",1
"71352",542121,"2011-01-25T14:33:00Z","United Kingdom","",1
"71383",542122,"2011-01-25T14:36:00Z","United Kingdom","",1
"71407",542123,"2011-01-25T14:44:00Z","United Kingdom","",1
"71416",542124,"2011-01-25T14:45:00Z","United Kingdom","",1
"71424",542125,"2011-01-25T14:47:00Z","United Kingdom","",1
"71436",542126,"2011-01-25T14:53:00Z","United Kingdom","",1
"71441",542127,"2011-01-25T15:12:00Z","United Kingdom","",1
"71442",542128,"2011-01-25T15:13:00Z","Germany","",1
"71458",542129,"2011-01-25T15:18:00Z","United Kingdom","",1
"71465",542130,"2011-01-25T15:36:00Z","United Kingdom","",1
"71475",542131,"2011-01-25T15:55:00Z","United Kingdom","",1
"71486",542132,"2011-01-25T15:59:00Z","France","",1
"71487",542133,"2011-01-25T16:33:00Z","United Kingdom","",1
"71494",542134,"2011-01-25T16:36:00Z","United Kingdom","",1
"71497",542135,"2011-01-25T17:06:00Z","United Kingdom","",1
"71503",542136,"2011-01-25T17:08:00Z","United Kingdom","",1
"71504",542137,"2011-01-25T17:10:00Z","United Kingdom","",1
"71507",542138,"2011-01-25T17:21:00Z","United Kingdom","",1
"71524",542139,"2011-01-25T17:24:00Z","United Kingdom","",1
"71525",542140,"2011-01-25T17:33:00Z","United Kingdom","",1
"71526",542141,"2011-01-26T08:38:00Z","United Kingdom","",1
"71528",542142,"2011-01-26T09:04:00Z","United Kingdom","",1
"71532",542143,"2011-01-26T09:23:00Z","United Kingdom","",1
"71538",542145,"2011-01-26T09:26:00Z","United Kingdom","",1
"71539",542146,"2011-01-26T09:27:00Z","United Kingdom","",1
"71545",542147,"2011-01-26T10:02:00Z","Portugal","",1
"71575",542148,"2011-01-26T10:10:00Z","United Kingdom","",1
"71586",542149,"2011-01-26T10:17:00Z","United Kingdom","",1
